MB_CODE16,lat,lon
"10955040000",-33.23624990,151.53750190
"10955050000",-33.22462570,151.52721640
"10955060000",-33.22180840,151.52788990
"10955070000",-33.23727040,151.55764690
"10955080000",-33.23084240,151.52933100
"10955090000",-33.23478650,151.55214730
"10955100000",-33.22716100,151.52989310
"10955110000",-33.23348500,151.54470490
"10955120000",-33.23477290,151.53133410
"10955130000",-33.23829540,151.53398660
"10955140000",-33.23557350,151.54229020
"10955150000",-33.23752900,151.56190440
"10955160000",-33.23891200,151.56111700
"10955170000",-33.23532520,151.53936640
"10955180000",-33.23810390,151.53636390
"10955190000",-33.23666800,151.53225130
"10955200000",-33.23251160,151.54489540
"10955210000",-33.23459580,151.54367640
"10955220000",-33.22867030,151.53021830
"10955230000",-33.23333840,151.54938210
"10955240000",-33.23313580,151.52958830
"10955250000",-33.23609950,151.55585470
"10955260000",-33.22324690,151.52777130
"10955270000",-33.22564400,151.52769010
"10955280000",-33.25609970,151.54456370
"10955290000",-33.25751770,151.54396120
"10955300000",-33.22343740,151.58065330
"10955310000",-33.26706960,151.55320450
"10955320000",-33.23701750,151.56933050
"10955330000",-33.25565240,151.56203970
"10955340000",-33.23552370,151.56208530
"10955350000",-33.23302450,151.56979460
"10955360000",-33.24420200,151.56521790
"10955370000",-33.20744100,151.58709580
"10955380000",-33.21428750,151.58808750
"10955400000",-33.24937900,151.56118500
"10955410000",-33.23903790,151.56870830
"10955420000",-33.23091340,151.57416080
"10955430000",-33.23956850,151.56440600
"10955440000",-33.23469110,151.56486110
"10955451000",-33.26028110,151.55538230
"10955452000",-33.24954550,151.55270650
"10955460000",-33.22695550,151.55352700
"10955470000",-33.21815300,151.55676380
"10955480000",-33.23050380,151.55594320
"10955490000",-33.23068110,151.55485900
"10955510000",-33.22245400,151.55478080
"10955520000",-33.22915550,151.55467440
"10955530000",-33.22485550,151.55377900
"10955540000",-33.23158950,151.55830110
"10955550000",-33.22001850,151.55606190
"10955560000",-33.22347640,151.55364110
"10955570000",-33.28035830,151.55880790
"10955580000",-33.28220230,151.57366000
"10955590000",-33.27281400,151.56444270
"10955600000",-33.28051380,151.56651230
"10955610000",-33.27726560,151.56647610
"10955620000",-33.27530520,151.56521770
"10955630000",-33.27144490,151.56282130
"10955640000",-33.27936320,151.56742260
"10955650000",-33.27126840,151.54326930
"10955660000",-33.26874390,151.54040380
"10955670000",-33.27354300,151.54497950
"10955680000",-33.26991790,151.54178810
"10955690000",-33.23821700,151.50657090
"10955700000",-33.24010900,151.51247770
"10955710000",-33.23221240,151.50689720
"10955720000",-33.23702700,151.51032270
"10955730000",-33.22998050,151.50678940
"10955740000",-33.23572750,151.50951720
"10955750000",-33.23364390,151.50786760
"10955760000",-33.23094850,151.50663010
"10955770000",-33.21908500,151.52118020
"10955780000",-33.22029410,151.51577430
"10955790000",-33.22016340,151.52541780
"10955800000",-33.21970150,151.51367680
"10955810000",-33.21948350,151.51810150
"10955820000",-33.21938710,151.52327500
"10955830000",-33.21816940,151.50926720
"10955840000",-33.22138000,151.52542190
"10955920000",-33.26855490,151.49115660
"10955970000",-33.26107010,151.51761090
"10955980000",-33.21512190,151.49813210
"10955990000",-33.21510860,151.50128290
"10956000000",-33.20985370,151.49455970
"10956010000",-33.24901660,151.51298390
"10956020000",-33.24875350,151.51338080
"10956050000",-33.25234200,151.50113420
"10956070000",-33.27200410,151.42183900
"10961280000",-33.37704110,151.35761920
"10961310000",-33.33303350,151.12075690
"10961320000",-33.35269880,151.14047060
"10961340000",-33.34430320,151.14269060
"10961350000",-33.31358370,151.15562630
"10961370000",-33.33082850,151.20030140
"10961380000",-33.36700800,151.21380840
"10961390000",-33.34067050,151.21309550
"10961400000",-33.32103100,151.25254370
"10961420000",-33.31197290,151.25117610
"10961430000",-33.32858450,151.25366560
"10961440000",-33.35029640,151.24357360
"10961450000",-33.32191400,151.25775450
"10961460000",-33.36478140,151.25221970
"10961480000",-33.34753100,151.26595890
"10961490000",-33.33007440,151.29600040
"10961500000",-33.37709050,151.35561060
"10961510000",-33.38157290,151.35620970
"10961520000",-33.37970530,151.35598380
"10961530000",-33.40343900,151.36472130
"10961540000",-33.41003470,151.36946790
"10961550000",-33.40822500,151.36546810
"10961570000",-33.40626920,151.36766150
"10961580000",-33.40239890,151.36674740
"10961600000",-33.40939320,151.36517130
"10961610000",-33.40172050,151.37056700
"10961620000",-33.40052270,151.36581630
"10961630000",-33.40824180,151.36888260
"10961650000",-33.40271070,151.35452800
"10961660000",-33.39754170,151.36457530
"10961670000",-33.39113330,151.35749700
"10961680000",-33.38587240,151.35493860
"10961690000",-33.38027910,151.35141740
"10961700000",-33.41436900,151.35289570
"10961710000",-33.43131410,151.35290280
"10961730000",-33.42852520,151.36324000
"10961740000",-33.42683830,151.36147600
"10961750000",-33.42695740,151.35643250
"10961760000",-33.42515990,151.36072230
"10961770000",-33.42387100,151.35202210
"10961780000",-33.41673670,151.36355710
"10961790000",-33.42153090,151.35770830
"10961800000",-33.41639570,151.35705650
"10961830000",-33.42079110,151.36230770
"10961850000",-33.42347600,151.34806060
"10961860000",-33.43095000,151.34791820
"10961880000",-33.42844800,151.34820680
"10961900000",-33.43268920,151.34626690
"10961910000",-33.42212740,151.34581940
"10961950000",-33.40594230,151.34805130
"10961960000",-33.40709400,151.34644490
"10961970000",-33.39147010,151.34168570
"10961980000",-33.39231090,151.34269400
"10962010000",-33.39012890,151.34560250
"10962020000",-33.38907380,151.34461290
"10962030000",-33.38621340,151.35098870
"10962040000",-33.41365570,151.33892000
"10962050000",-33.43842240,151.34137980
"10962060000",-33.43255060,151.34160840
"10962080000",-33.42830850,151.33780800
"10962090000",-33.43143960,151.34021310
"10962110000",-33.43705600,151.34150150
"10962190000",-33.41759610,151.32795450
"10962210000",-33.41877750,151.32963820
"10962220000",-33.41540300,151.33286860
"10962280000",-33.42786390,151.33228440
"10962300000",-33.42803040,151.33015930
"10962310000",-33.42849900,151.33471470
"10962330000",-33.39791300,151.12810220
"10962340000",-33.36334750,151.18541840
"10962350000",-33.38009850,151.14691910
"10962360000",-33.37765850,151.16191880
"10962370000",-33.43204350,151.20330810
"10962380000",-33.42117970,151.21732700
"10962390000",-33.38252250,151.21699870
"10962400000",-33.39313430,151.21138380
"10962410000",-33.43705830,151.22893950
"10962420000",-33.39204770,151.24601300
"10962430000",-33.43219500,151.27439900
"10962440000",-33.41577770,151.25789020
"10962510000",-33.41014860,151.32606820
"10962530000",-33.41506220,151.31700630
"10962550000",-33.41148910,151.32055560
"10962560000",-33.41968920,151.31371390
"10962580000",-33.42814290,151.30563360
"10962590000",-33.42721290,151.31329460
"10962600000",-33.44153040,151.35131240
"10962610000",-33.43708870,151.36447030
"10962620000",-33.43757350,151.36218400
"10962630000",-33.51541200,151.33967530
"10962640000",-33.52002250,151.33251410
"10962680000",-33.51624740,151.33480640
"10962690000",-33.52176540,151.33177410
"10962720000",-33.51488600,151.33776550
"10962730000",-33.50657570,151.33397130
"10962740000",-33.49729290,151.32354090
"10962750000",-33.49732360,151.32472510
"10962760000",-33.49892420,151.32296200
"10962770000",-33.48498770,151.33306460
"10962780000",-33.49199510,151.33191910
"10962790000",-33.48365540,151.32564040
"10962800000",-33.48583610,151.33486240
"10962810000",-33.48511930,151.33085330
"10962820000",-33.48895900,151.33425350
"10962830000",-33.49800010,151.33028480
"10962840000",-33.49457900,151.33073920
"10962850000",-33.48621100,151.33602140
"10962860000",-33.48500260,151.33531700
"10962870000",-33.48507750,151.33170120
"10962880000",-33.49310800,151.33147390
"10962890000",-33.49051250,151.33313740
"10962900000",-33.49981390,151.33102810
"10962910000",-33.48947000,151.33337580
"10962920000",-33.49601900,151.33028610
"10962930000",-33.48641880,151.33435070
"10962940000",-33.48434810,151.32806300
"10962950000",-33.48742320,151.33518030
"10962960000",-33.48349770,151.32485250
"10962970000",-33.50001360,151.31472420
"10962980000",-33.50122650,151.33227760
"10962990000",-33.50208740,151.33353700
"10963000000",-33.47814370,151.31813800
"10963010000",-33.47639800,151.32013030
"10963020000",-33.45143680,151.31859770
"10963030000",-33.45241140,151.31744060
"10963040000",-33.49117780,151.30537920
"10963050000",-33.48702140,151.31060260
"10963060000",-33.48518180,151.31013430
"10963070000",-33.48774020,151.30728020
"10963080000",-33.49057080,151.30968650
"10963090000",-33.48971100,151.30682590
"10963100000",-33.48622350,151.31279780
"10963110000",-33.49171540,151.30686710
"10963120000",-33.48583620,151.30793330
"10963130000",-33.48840200,151.30945150
"10963140000",-33.48731890,151.32116430
"10963150000",-33.48809690,151.32017410
"10963160000",-33.52733160,151.30480250
"10963170000",-33.52406850,151.32712710
"10963190000",-33.53050480,151.30620790
"10963200000",-33.52454750,151.32345000
"10963220000",-33.52784440,151.30721580
"10963230000",-33.52507100,151.32102030
"10963240000",-33.52651310,151.30847200
"10963250000",-33.52695780,151.31669370
"10963260000",-33.52529720,151.31212170
"10963270000",-33.52485790,151.30998880
"10963290000",-33.52467690,151.31110390
"10963300000",-33.52557360,151.30926530
"10963310000",-33.52573810,151.31901880
"10963320000",-33.52734800,151.30771420
"10963330000",-33.52436430,151.32107890
"10963340000",-33.52470420,151.32229300
"10963350000",-33.52839640,151.30636510
"10963360000",-33.52437000,151.32493740
"10963370000",-33.52716610,151.30568390
"10963380000",-33.52441760,151.32931680
"10963390000",-33.43954990,151.30941920
"10963410000",-33.43092310,151.31411570
"10963420000",-33.44761800,151.32574550
"10963430000",-33.43022480,151.31241140
"10963440000",-33.42955050,151.30860320
"10963450000",-33.43268410,151.30800970
"10963460000",-33.44372320,151.32188240
"10963470000",-33.43182850,151.31495840
"10963480000",-33.43650090,151.32389260
"10963490000",-33.43303510,151.31852240
"10963500000",-33.44138550,151.33021250
"10963510000",-33.43417550,151.32023570
"10963520000",-33.44386000,151.32945570
"10963530000",-33.43717440,151.33165270
"10963540000",-33.43575900,151.32831120
"10963550000",-33.43945740,151.33103850
"10963560000",-33.43461250,151.32137600
"10963570000",-33.44439850,151.32931910
"10963580000",-33.44253600,151.32982630
"10963590000",-33.43684230,151.33061350
"10963600000",-33.43354000,151.31947320
"10963610000",-33.43304190,151.31694520
"10963620000",-33.43608050,151.32639240
"10963630000",-33.54019810,151.30296700
"10963640000",-33.53802790,151.30290170
"10963650000",-33.54188850,151.30161230
"10963660000",-33.52519760,151.30344040
"10963670000",-33.52040790,151.30384170
"10963680000",-33.52459890,151.29919290
"10963690000",-33.52203460,151.30340400
"10963700000",-33.51969130,151.30644240
"10963710000",-33.51728350,151.30595840
"10963720000",-33.51385280,151.30115710
"10963730000",-33.51172930,151.30356550
"10963740000",-33.51060200,151.30772060
"10963750000",-33.50892870,151.30611250
"10963760000",-33.49920500,151.30537440
"10963770000",-33.49959090,151.30647270
"10963780000",-33.49136400,151.30405390
"10963790000",-33.49488160,151.29855020
"10963800000",-33.49301430,151.30441720
"10963810000",-33.45757200,151.31457160
"10963820000",-33.48324820,151.30812980
"10963830000",-33.47339290,151.31386130
"10963840000",-33.44427880,151.29583080
"10963851000",-33.43939220,151.30158620
"10963852000",-33.43716810,151.30012040
"10963860000",-33.49984470,151.29687760
"10963870000",-33.54495110,151.30138070
"10963880000",-33.54641570,151.29966110
"10963910000",-33.52774800,151.25258900
"10963920000",-33.50594850,151.25388300
"10963940000",-33.52015160,151.19749130
"10963950000",-33.51610610,151.19270800
"10963960000",-33.50302210,151.18856810
"10963980000",-33.50950240,151.20723660
"10963990000",-33.51729000,151.21105750
"10964001000",-33.47546100,151.20168140
"10964002000",-33.47737700,151.24329900
"10964010000",-33.42992850,151.25058250
"10964020000",-33.44785790,151.30068370
"10964030000",-33.46470400,151.26462170
"10964040000",-33.43260270,151.28130830
"10964050000",-33.44848300,151.28734620
"10964060000",-33.46106430,151.16382000
"10964070000",-33.46516180,151.16866040
"10964080000",-33.44496100,151.28837360
"10964090000",-33.44296550,151.28674090
"10964100000",-33.32015680,151.09127050
"10964120000",-33.49614810,151.29862510
"10983790000",-33.82561610,151.17965960
"10983800000",-33.81812530,151.17460090
"10983810000",-33.82152980,151.17902020
"10983820000",-33.82380650,151.17922700
"10983830000",-33.82430970,151.17551250
"10983840000",-33.82288740,151.17321060
"10983860000",-33.82349350,151.17674120
"10983870000",-33.80842170,151.16627670
"10983910000",-33.81824670,151.16003070
"10983920000",-33.82645850,151.16048580
"10983930000",-33.82228930,151.16889520
"10983950000",-33.82528000,151.16828360
"10983960000",-33.82719050,151.16634130
"10983970000",-33.82375400,151.15228700
"10983980000",-33.82011640,151.15556380
"10984000000",-33.81523560,151.14913830
"10984010000",-33.81433600,151.14611060
"10984020000",-33.81255890,151.15079780
"10984030000",-33.80433190,151.14501310
"10984040000",-33.81079020,151.15601490
"10984050000",-33.80731170,151.15394800
"10984060000",-33.80863080,151.15475950
"10984070000",-33.80695980,151.16246620
"10984080000",-33.80708050,151.15556240
"10984100000",-33.82936370,151.19156320
"10984110000",-33.83157080,151.18887770
"10984120000",-33.82979790,151.17149580
"10984130000",-33.83681400,151.18631610
"10984140000",-33.84210470,151.18579010
"10984150000",-33.83958600,151.18488740
"10984160000",-33.84086400,151.18001210
"10984170000",-33.83925970,151.18045730
"10984180000",-33.84192500,151.18112360
"10984190000",-33.81701040,151.21440310
"10984210000",-33.81761700,151.21575340
"10984220000",-33.81229950,151.20428960
"10984230000",-33.81277310,151.20623660
"10984250000",-33.81411970,151.20644910
"10984270000",-33.81957000,151.20762820
"10984290000",-33.81806180,151.21057100
"10984300000",-33.80609090,151.21091620
"10984320000",-33.80519990,151.21136140
"10984330000",-33.80458440,151.21310190
"10984340000",-33.80521720,151.21544250
"10984350000",-33.80503600,151.21868820
"10984360000",-33.81301890,151.20295780
"10984370000",-33.81354470,151.20477660
"10984380000",-33.81095080,151.20520860
"10984390000",-33.81240300,151.20536770
"10984401000",-33.82114960,151.20470090
"10984402000",-33.82314730,151.20698910
"10984403000",-33.82233970,151.20579110
"10984420000",-33.79005990,151.21607300
"10984430000",-33.78776590,151.20896940
"10984440000",-33.81337860,151.20688030
"10984450000",-33.80211340,150.96908760
"10984460000",-33.81088390,150.97358400
"10984480000",-33.81226200,150.97345480
"10984490000",-33.81508000,150.97254550
"10984500000",-33.80973720,150.97388060
"10984510000",-33.82109890,150.97004090
"10984520000",-33.82011800,150.96952970
"10984530000",-33.82209150,150.97027850
"10984550000",-33.81979800,150.97022440
"10984570000",-33.81999650,150.98321060
"10984590000",-33.81853860,150.98105080
"10984620000",-33.82186230,150.98530290
"10984660000",-33.81889790,150.98222870
"10984670000",-33.82131640,150.98438160
"10984710000",-33.81900940,150.95745360
"10984720000",-33.82185140,150.99384510
"10984730000",-33.81567860,150.98773810
"10984740000",-33.82376570,151.00910200
"10984850000",-33.82527160,150.99064010
"10984880000",-33.82735060,150.99471840
"10984890000",-33.82648560,150.99294520
"10984900000",-33.82474780,150.98899690
"10984920000",-33.82763880,150.99595450
"10984930000",-33.82900470,150.99960030
"10984950000",-33.83224760,150.95757760
"10984960000",-33.83294790,150.95735580
"10984970000",-33.83274920,150.95780170
"10984980000",-33.83248450,150.95688870
"10985010000",-33.83951030,150.96472360
"10985020000",-33.83790970,150.95947360
"10985030000",-33.83835570,150.96185410
"10985040000",-33.84027130,150.96611260
"10985050000",-33.83799950,150.97858190
"10985060000",-33.84971610,150.98652120
"10985070000",-33.86882110,150.96407090
"10985140000",-33.79099830,150.94357540
"10985150000",-33.79216120,150.94526530
"10985170000",-33.78547810,150.95032600
"10985180000",-33.79030450,150.94667940
"10985190000",-33.79063650,150.94541570
"10985200000",-33.78881740,150.94685770
"10985210000",-33.78632800,150.94930120
"10985220000",-33.78547640,150.95065920
"10985230000",-33.78678050,150.95110730
"10985250000",-33.79407840,150.93762020
"10985260000",-33.79570630,150.93641510
"10985270000",-33.79934940,150.95410630
"10985280000",-33.79445500,150.95369920
"10985330000",-33.80392930,150.93576050
"10985340000",-33.80646670,150.93413350
"10985360000",-33.80329830,150.93351560
"10985370000",-33.79947380,150.93487380
"10985380000",-33.79834400,150.93536520
"10985390000",-33.79783950,150.93555750
"10985400000",-33.81348980,150.94639930
"10985410000",-33.81544040,150.94605440
"10985420000",-33.81092330,150.94782360
"10985430000",-33.82370410,150.94716170
"10985440000",-33.83060570,150.93599190
"10985450000",-33.83160930,150.94168620
"10985460000",-33.83169800,150.93938040
"10985470000",-33.83416700,150.93052790
"10985480000",-33.83417160,150.93317270
"10985490000",-33.83417250,150.92929320
"10985510000",-33.83416960,150.93162650
"10985520000",-33.83405750,150.92761100
"10985530000",-33.83381800,150.92579080
"10985540000",-33.83070400,150.92364460
"10985550000",-33.83499750,150.92123270
"10985560000",-33.82848040,150.92833830
"10985570000",-33.84310400,150.92885570
"10985580000",-33.84439390,150.92384840
"10985590000",-33.84528800,150.93282200
"10985600000",-33.84596350,150.93654760
"10985620000",-33.84303590,150.92549900
"10985630000",-33.84404750,150.93162290
"10985640000",-33.84548800,150.93446050
"10985650000",-33.84634000,150.93792470
"10985660000",-33.83529670,150.93677240
"10985670000",-33.84739900,150.93846610
"10985680000",-33.84925630,150.93874240
"10985700000",-33.85033300,150.94376850
"10985710000",-33.84845650,150.93695820
"10985720000",-33.84919770,150.94103970
"10985730000",-33.84990750,150.94489690
"10985740000",-33.84648670,150.93904000
"10985750000",-33.84826600,150.93920750
"10985760000",-33.84962990,150.94336700
"10985770000",-33.83587340,150.95201150
"10985780000",-33.83367250,150.94824850
"10985790000",-33.83695790,150.95320400
"10985800000",-33.83508180,150.95073860
"10985810000",-33.85067650,150.94471210
"10985820000",-33.85197100,150.94525180
"10985830000",-33.85133150,150.94485000
"10985840000",-33.85247920,150.94535420
"10985850000",-33.85305070,150.94378580
"10985860000",-33.85387900,150.94940580
"10985870000",-33.85445180,150.95256440
"10985880000",-33.85391350,150.94767150
"10985890000",-33.85323470,150.94592690
"10985900000",-33.85391500,150.95188400
"10985910000",-33.85162500,150.94554090
"10985920000",-33.85348550,150.94972220
"10985930000",-33.85360650,150.95131730
"10985940000",-33.85317150,150.94762740
"10985950000",-33.85968610,150.95695650
"10985960000",-33.85545900,150.95401400
"10985970000",-33.85756000,150.95543850
"10985980000",-33.85415650,150.95356930
"10985990000",-33.85838850,150.95663930
"10986000000",-33.85651500,150.95473730
"10986010000",-33.86071910,150.95741740
"10986020000",-33.85453450,150.95404320
"10986040000",-33.81661350,151.21558170
"10986070000",-33.79820350,151.21933400
"10986080000",-33.79847420,151.22242500
"10986090000",-33.79910410,151.21659130
"10986130000",-33.81277920,151.20173480
"10986140000",-33.78752010,151.20328360
"10986150000",-33.78523110,151.20798260
"10986160000",-33.78482640,151.21334560
"10986180000",-33.78923650,151.21273460
"10986190000",-33.81987950,151.19530100
"10986200000",-33.80954240,151.19237980
"10986210000",-33.80861940,151.16235650
"10986220000",-33.79893030,151.18160780
"10986230000",-33.80010720,151.18181770
"10986250000",-33.78609120,151.15540560
"10986260000",-33.79265530,151.16790840
"10986270000",-33.79284750,151.16518860
"10986280000",-33.79125420,151.17462140
"10986290000",-33.79108290,151.16874610
"10986300000",-33.79124810,151.17137770
"10986320000",-33.79097140,151.16715470
"10986340000",-33.79764540,151.15777800
"10986350000",-33.79996470,151.15573880
"10986360000",-33.80340860,151.16578380
"10986370000",-33.79334030,151.15780740
"10986380000",-33.79825350,151.16518430
"10986390000",-33.80304040,151.16383470
"10986410000",-33.79832780,151.16038610
"10986430000",-33.80079740,151.16284690
"10986440000",-33.79580190,151.15809190
"10986450000",-33.79818990,151.17025490
"10986460000",-33.80079960,151.16969880
"10986470000",-33.79985110,151.16865260
"10986480000",-33.80431330,151.17386010
"10986490000",-33.80270610,151.17183920
"10986500000",-33.79716030,151.17314790
"10986510000",-33.80613700,151.14499030
"10986530000",-33.80202740,151.14409840
"10986540000",-33.80054860,151.14752740
"10986550000",-33.79999770,151.15881920
"10986560000",-33.80168550,151.15387540
"10986570000",-33.80124490,151.15688180
"10986580000",-33.79758000,151.15120430
"10986590000",-33.79729390,151.14798580
"10986600000",-33.80367200,151.22206090
"10986610000",-33.80257380,151.22041600
"10986620000",-33.80280290,151.22124540
"10986670000",-33.80224250,151.22318390
"10986680000",-33.80170150,151.22351040
"10986690000",-33.80217980,151.22662810
"10986700000",-33.80105490,151.23068540
"10986710000",-33.79014310,151.21908350
"10986720000",-33.79167150,151.22531000
"10986730000",-33.78787460,151.22507600
"10986740000",-33.78779950,151.22948440
"10986750000",-33.78546310,151.21595790
"10986760000",-33.78633670,151.22218530
"10986770000",-33.81559030,151.21626120
"10986910000",-33.85294730,151.03570110
"10986920000",-33.85068150,151.08239130
"10986940000",-33.86167670,151.04158640
"10986960000",-33.84565200,151.01623350
"10986970000",-33.84245130,151.01599420
"10986980000",-33.85464460,151.01261990
"10986990000",-33.85867640,151.01473700
"10987000000",-33.84954100,151.01656860
"10987010000",-33.86215600,151.01327460
"10987020000",-33.85692750,151.01541320
"10987030000",-33.85116590,151.01600530
"10987050000",-33.95420390,151.04081440
"10987060000",-33.96212820,151.04041440
"10987070000",-33.96338750,151.04041580
"10987080000",-33.96047720,151.04003440
"10987090000",-33.96475140,151.04156240
"10987140000",-33.96496190,151.04445190
"10987150000",-33.95250290,151.04282450
"10987160000",-33.96925940,151.02722920
"10987170000",-33.97112680,151.04109930
"10987192000",-33.97298900,151.03501410
"10987193000",-33.97064500,151.03323340
"10987194000",-33.97370640,151.03280790
"10987200000",-33.95706550,150.98846630
"10987210000",-33.96287300,150.99000670
"10987220000",-33.96479840,150.98259050
"10987230000",-33.96388020,150.98791060
"10987260000",-33.97633630,151.01137280
"10987270000",-33.96445850,151.02201820
"10987280000",-33.96799630,151.02259740
"10987290000",-33.96977570,151.01609700
"10987300000",-33.96947270,150.99273180
"10987310000",-33.97243410,150.99681220
"10987330000",-33.75283770,150.94917140
"10987340000",-33.73316380,150.92502400
"10987470000",-33.72804670,150.92655880
"10987480000",-33.72312440,150.93205790
"10987490000",-33.72408150,150.93593940
"10987510000",-33.75195540,150.89786130
"10987530000",-33.72068490,150.89749100
"10987540000",-33.72001450,150.90046210
"10987550000",-33.72335190,150.89234800
"10987570000",-33.74220250,150.90435700
"10987580000",-33.74374170,150.91605440
"10987600000",-33.74681690,150.89377070
"10987610000",-33.74350890,150.88389350
"10987640000",-33.74183350,150.93060210
"10987650000",-33.74270400,150.93324040
"10987690000",-33.72022400,150.93400580
"10987700000",-33.71770370,150.93060360
"10987720000",-33.74783070,150.92275830
"10987730000",-33.74484890,150.92770850
"10987750000",-33.74349180,150.91422000
"10987760000",-33.73951650,150.92112630
"10987770000",-33.74022480,150.92471580
"10987780000",-33.74128870,150.92885740
"10987790000",-33.73353450,150.90758930
"10987800000",-33.72422090,150.89207630
"10987810000",-33.72299180,150.89949110
"10987820000",-33.73503750,150.89588080
"10987830000",-33.73603480,150.90495250
"10987841000",-33.73770340,150.91636590
"10987842000",-33.73856290,150.91637750
"10987890000",-33.72050560,150.89900980
"10987950000",-33.75032450,150.89653650
"10988010000",-34.02672050,150.74128930
"10988022000",-34.03079580,150.74773480
"10988023000",-34.03419280,150.74561900
"10988024000",-34.03151270,150.74557860
"10988026000",-34.03065780,150.74870630
"10988030000",-33.75392180,150.95175090
"10988040000",-33.72740960,150.93539600
"10988050000",-33.72462770,150.93894570
"10988060000",-33.74799830,150.94456540
"10988070000",-33.74997450,150.94804770
"10988090000",-33.75355670,150.94068880
"10988100000",-33.75344360,150.94335600
"10988110000",-33.74562360,150.92103590
"10988140000",-33.74313430,150.91160320
"10988150000",-33.72566880,150.90332640
"10988160000",-33.75294370,150.89998640
"10988170000",-33.73983900,150.90873820
"10988180000",-33.73961390,150.91071550
"10988190000",-33.73983070,150.90959160
"10988290000",-33.72182910,150.88291460
"10988310000",-33.72007260,150.88557500
"10988320000",-33.71891790,150.88759160
"10988330000",-33.73717910,150.87416610
"10988340000",-33.73663500,150.88184420
"10988350000",-33.74012740,150.88113610
"10988360000",-33.73899470,150.87577460
"10988390000",-33.73812180,150.88718060
"10988400000",-33.69392530,150.87442320
"10988430000",-33.71467950,150.88575360
"10988440000",-34.02780380,150.73538500
"10988450000",-34.04472600,150.74672170
"10988470000",-34.05114400,150.76041430
"10988480000",-34.04112660,150.77221060
"10988510000",-34.05513690,150.75284660
"10988540000",-34.07997390,150.69863390
"10988550000",-34.08123910,150.70011930
"10988560000",-34.08761120,150.68742350
"10988570000",-33.75333880,150.94648860
"10988580000",-33.74720540,150.91973420
"10988590000",-33.74731610,150.93351050
"10988600000",-33.73725530,150.91322080
"10988610000",-33.73176240,150.89906210
"10988620000",-33.73111650,150.90214600
"10988640000",-33.76921200,150.94085810
"10988690000",-33.77590760,150.94056240
"10988710000",-33.77315390,150.93252920
"10988720000",-33.77319770,150.92400750
"10988730000",-33.78125640,150.93437700
"10988760000",-33.78148040,150.92849610
"10988770000",-33.78285420,150.93338460
"10988780000",-33.78395030,150.92941670
"10988790000",-33.78289710,150.92723620
"10988800000",-33.79019160,150.93351320
"10988810000",-33.79028290,150.92944780
"10988820000",-33.78789620,150.93286130
"10988830000",-33.79204200,150.92656540
"10988860000",-33.80088830,150.93108210
"10988870000",-33.79874870,150.91892380
"10988880000",-33.77319350,150.92082240
"10988890000",-33.75428040,150.91740050
"10988900000",-33.75872900,150.92358250
"10988940000",-33.75210820,150.87784900
"10988950000",-33.76024850,150.89132420
"10988960000",-33.76870910,150.87932180
"10989000000",-33.76897670,150.87626680
"10989030000",-33.76830250,150.87627720
"10989040000",-33.76452040,150.87654030
"10989050000",-33.76373310,150.87650450
"10989100000",-33.78441300,150.91787490
"10989110000",-33.78558030,150.91711000
"10989120000",-33.77540400,150.92342990
"10989130000",-33.77698600,150.91179360
"10989140000",-33.77409960,150.91680980
"10989150000",-33.78818600,150.89554990
"10989220000",-33.77859650,150.89919070
"10989250000",-33.76640950,150.87602200
"10989280000",-33.75416490,150.87872070
"10989290000",-33.79152040,150.91234790
"10989310000",-33.79106570,150.89634270
"10989320000",-33.79620550,150.91190860
"10989330000",-33.79848420,150.91321370
"10989340000",-33.80085340,150.90588390
"10989350000",-33.79763740,150.92388760
"10989360000",-33.79574060,150.92319990
"10989370000",-33.79530310,150.90279810
"10989400000",-33.77826330,150.87860490
"10989410000",-33.77796790,150.87557870
"10989420000",-33.78576070,150.88180170
"10990010000",-33.97189580,150.90537020
"10990020000",-33.98848830,150.89044410
"10990030000",-33.98071100,150.88880420
"10990040000",-33.98297260,150.90218410
"10990060000",-34.00137590,150.88744940
"10990070000",-33.99416290,150.88829470
"10990080000",-33.99597010,150.88662480
"10990090000",-33.99344090,150.88856010
"10990100000",-33.99424710,150.89356700
"10990110000",-33.99223630,150.90615270
"10990120000",-33.96725320,150.89021180
"10990130000",-33.97576760,150.87870980
"10990140000",-33.98225370,150.86565000
"10990151000",-33.98098160,150.87240400
"10990152000",-33.97670850,150.87299880
"10990160000",-33.96749310,150.87518650
"10990170000",-33.99625420,150.87898840
"10990180000",-33.99652950,150.87710770
"10990190000",-33.98637910,150.88075720
"10990200000",-33.98374040,150.88094080
"10990220000",-34.00518970,150.86868940
"10990230000",-34.00415070,150.88226580
"10990240000",-34.00343900,150.86734450
"10990250000",-34.00012760,150.88126880
"10990260000",-34.00248210,150.88473510
"10990280000",-34.00092220,150.88268590
"10990290000",-33.98857370,150.85386760
"10990300000",-34.01330210,150.81836560
"10990310000",-34.00998400,150.82969070
"10990330000",-34.01071510,150.85513460
"10990340000",-34.00991970,150.86886580
"10990350000",-34.01313160,150.86770120
"10990360000",-34.00771270,150.88595160
"10990380000",-34.02493980,150.80700110
"10990390000",-34.02400290,150.81230420
"10990400000",-34.03392370,150.82168310
"10990410000",-34.03180830,150.80477420
"10990420000",-34.02873230,150.80856470
"10990430000",-34.02188800,150.83733060
"10990440000",-34.02048340,150.84020040
